x.study4,y.study4
0.12071932928703423,0.46496143744977947
0.8636484341577534,2.4135096138476055
1.3805145283145377,4.1123640099219685
1.9662480154556337,7.962097705068944
-0.028395054749064987,-0.29086952688398804
-2.249051090332405,-1.5077029663861155
0.031526004593991706,1.1566468348894654
0.20556120844997466,3.682783660401735
-0.15534534714439854,0.18769492860705417
0.5682886207770745,2.855663515038637
1.010677964514265,2.4629636222150575
-0.5179824301678216,1.5390757222719658
-0.2940953271561105,2.5459389374372936
0.39784220880033905,4.335829498167762
-0.5502237414891381,1.3717853633500483
0.09126738348823545,3.6413779008057947
-1.961707598885302,-0.8517783139219928
-1.119899721397624,-0.6396834957425279
-1.3277554756041252,-0.4244034224286723
-0.8536236967272416,-0.9746365896890222
-0.6933045279306658,0.11679249859811897
0.38230514254636994,3.5762912703771494
0.9821130025226407,4.048799610448475
-0.7273835290875355,0.694564743575111
-0.9968389823780047,-1.3126001798973512
-1.0416888589895097,-0.9640486562289887
-0.41458872636367367,0.06787352313788719
-0.23902906815256408,1.5624893769917612
0.48361753383826944,1.559074038806823
-0.3213248421683899,1.572278889232328
-2.078489268860023,-3.4344521486960895
-0.09143427555013835,3.277461142835278
1.1871868106515564,4.363214612720224
1.1916012685103252,3.2101314037914292
-0.7889632181112297,0.36122675797170684
-1.5477765436375708,-1.66989374113062
2.458060491865274,6.735675295119916
-0.16242194247941932,1.5569194472466088
-0.09745125010561723,0.4233249073817196
0.42057418869814694,1.6373727093368318
-1.6140394566191194,-1.142996846250231
-0.7282191111912876,1.8746710115340648
-1.5404424052900094,-0.2189677871298501
-0.6930946140105951,-0.322173689048199
0.11884943300456097,2.676790908369611
-1.3647094579869121,-1.019927110715074
0.589982679367313,3.054994808764066
0.28934402881733584,2.437576136970053
-0.904215025620639,2.4767501995369336
0.22632494238106354,0.8712516743339305
0.7480811624938435,3.158267191495411
1.0610952532617417,1.8796392979540228
-0.2128482786465276,1.8069821404218604
-0.09363679391104562,2.541332585479288
-0.08671413498192511,2.903608114568981
1.4414617560550447,2.468211704650053
1.1250718922779939,4.195655092335978
0.8344015677570392,4.816666672720781
-0.2873407998406928,0.6610249295875044
0.37324143416640604,2.125805604632536
0.4032903312206958,2.359014863040963
-1.0416732942893223,0.00551284196945917
-1.7283045153207428,-0.9930948038662337
0.6418300276516161,4.171048108608524
-1.5293105311804218,-1.3780404459392583
0.00168368848420991,1.8231171550684953
0.2502478213483311,4.590341208297179
0.5638673903058834,3.1346536560856584
0.18942623751481066,2.174663161988707
-0.7328538062971252,-1.1154336628643051
0.9863658598954617,3.5185592474299603
1.7386337669062457,4.746720239056785
0.8811788089254428,3.3022236227936097
-1.9436509013239756,-2.639612022056682
1.3995761854029438,3.625641579143406
-0.05605594618626797,0.7957352912048121
0.5249142793192899,2.4143005565991227
0.6220332358710604,4.183345834288263
-0.09668607320670514,2.4879870619904696
-0.07526319764872627,1.1198426862240458
1.0191570693309,1.8929260504693828
0.711601922486244,2.1426651451902603
0.9902622460442313,3.0654443361298926
2.3829266952303274,6.321978138919583
0.664415863694087,2.23399636270099
0.20738115738530685,4.026957108380542
-2.2106331105756207,-2.838820722789796
2.6917140032461155,5.605714464341483
-0.48267682179630783,0.561522314123084
2.374734715095394,5.197028347889117
0.3746435680049877,2.4967990850941986
1.5384301988967937,4.814375804127524
-0.10971032117623881,1.7696151258448942
0.5114707546981254,0.9811541772289059
0.2139579796422618,2.2535771329921834
-0.1861206993734956,1.5786023510516953
