x.study7,y.study7
-0.9895322022888756,0.35795197920502897
-0.05279940152247909,0.13948680098710342
0.8236109026220567,0.08098375866076757
-0.2555091025473886,0.038927345860049756
-0.22068434725121294,0.15735493683287968
0.30772679121061786,1.9752319236125813
-0.06001325333327087,-0.6858118778057085
-0.5556528899392178,-0.7000932365186989
-0.13861501946089108,1.873689515493905
1.882839792386471,3.8602114676044326
0.8736686796060282,2.7002982141960894
-0.9145970728276233,1.0395525536260735
-1.2449176223313196,-0.8797044417029001
-0.3599822406826077,-0.4726946594759625
1.328774700947984,2.5499146570531845
0.29267911841695293,1.9574485692267283
-0.7015052368406615,2.079132013375405
0.8822345678180201,-0.41894124040516223
-0.13337038872289195,0.6652463832891359
-1.120678499291418,-0.2529604101403544
0.4611924542117884,1.0355323359130704
1.5241428101788115,0.6219067464791419
0.4344682981328278,1.8016181662009343
0.1920003711389288,0.0028459382060020966
-0.6562431284170579,0.23136886601579665
0.5683985308695275,2.1167934975532123
-1.0705705348903856,0.4463923403154486
-1.6531490244808913,-3.2393989276718145
-0.0433527684937541,1.583534545046624
-0.03459350579903832,-0.24458403302102127
2.365055532002811,1.6086842001596515
-1.2163473078918987,0.27129998631988284
0.17090632334904407,1.9034901424054103
0.8050530936221935,1.2222721038763105
1.050592844115885,2.478955964975509
-0.010724484659323583,-0.3191008309279265
-0.7432561414292517,-0.5412131005475928
-0.06578405186998708,0.3808495142120752
1.939755991937159,2.269741930566219
0.48273900817583293,1.8483349541948058
-2.044477072558074,-0.745401220018086
1.4234591286502494,1.6294655861993013
0.5405026609150811,1.145788788809512
-0.03357177183752501,2.1503907626448613
-0.017863621110098638,0.20357145899810325
-0.1497897197934033,-2.2322090837420427
0.2565594809552497,1.3710179141546495
-0.5038669330370165,-0.9616489568481311
0.277011251660008,-0.11786886967006249
-0.931356024820741,0.7758903494615074
0.2001468752747567,3.239447961266109
1.1068374206664453,0.7364165890186676
0.5092061136538014,2.174757181610125
1.0337496764511127,1.6081520143136665
-1.0908687618026174,-0.7241361655665973
0.054792784472596806,1.8420626614424527
0.6172503027220626,1.4765070340998376
-1.0680048677332843,-1.6853482412847633
1.5658143370584596,1.7478955042522626
-1.0348080109852615,-0.10161017596716015
0.16451870850583972,-1.5862129661076199
0.15183233035508062,1.8300696394884934
0.12167030196685445,-0.8678876985909938
-0.2104245836434682,0.3188113530266715
0.44993678714620466,0.8871465130965854
-1.031164491897463,0.5103867692988374
-1.2893641882232227,-0.9585175838177569
-0.6545686381132461,-0.1703405242993804
-0.05732410384777965,1.1829851804177132
1.2567478203570461,1.0977522784788305
1.587454139864543,2.0423142703140074
0.3194814625447458,2.1070949209725303
0.3815916226931482,1.6838268313457727
-0.24364488363944514,-1.0199594324106733
0.048053084053034094,1.249732346468679
-1.404545861101792,-2.691509171030992
0.28993372889576424,0.29725399911056527
-0.535553582293745,1.0946365645181546
0.3346787731005488,-1.304136516814069
-0.3459813391545017,-1.6520836382187616
-0.661615734836447,1.019776302647593
-0.21911137680204623,-0.5287041287381476
-0.36690491063370656,1.3441108148932996
1.09457820784237,1.595620677736751
0.20920808243712766,1.2297986088046875
0.4324914261532156,1.8711708483327962
-1.2408535858007763,-1.729146788908087
1.4968217096280179,1.8496773306897762
0.15937044116076196,0.32859041233758046
-0.8562814034032533,2.273595192001521
0.30904664544682114,1.043687551582964
0.870434029844877,2.006498158986653
-1.383677138301561,-1.624319871325472
1.6901069700305613,2.089715940236309
-0.15803070517836224,1.7404361811813693
1.1211707806486448,1.4516952527349742
0.07226131908891507,0.6607888538073611
-0.3324228445667241,0.521040023558608
-1.8349200466268643,-2.3890854180477716
-1.1001722185871914,1.0800885928900685
-0.04134029991743095,-0.9242292470141739
0.8278525451171422,3.500242195321357
-1.8816786541545718,-2.3808681775288147
1.3754411123242434,3.3966487243295336
1.3989904643029756,0.0628197479769177
-1.1433162559109404,0.016466930839850957
0.47230056219311034,1.978999892559027
-1.0336392133542112,-2.057338083961239
-0.12519997868828364,-0.36628872501293847
0.9286627388466829,1.787886585933599
0.8683396476987715,2.675339824205996
-0.8491746036334779,-1.2988438824917878
-0.386636454475566,-0.14880987715603916
-0.9761635709971657,0.8647985180709825
0.3395436599049148,-0.17487795307991016
-1.5590751644337728,-0.5933241122039077
-2.629325441551361,-2.7838153690796803
1.4698122818728592,1.0231514284748116
2.273472912994724,2.157815563869011
-0.45503354023882847,0.7710879106416166
0.7611024870948923,1.6671050848116697
-0.007502783709721126,1.970206315819232
1.474313799715992,1.5314081087394693
