ID,res
13,-0.3425190908947137
14,-0.7163987077237733
23,-1.2393452669975489
26,-0.6585086017584525
34,-1.8263135047816736
39,-0.41860392311414546
41,-0.3662040110752236
69,-0.2940011134416702
72,-0.02312263294537934
89,0.3623993843859598
90,-0.46671438274547555
91,0.29851361023957146
116,-0.9527081468383385
118,0.6675405786523919
135,0.08723853927723169
141,-0.10920944755833002
143,-0.6774921971985518
153,1.6988226564178555
159,0.38583100219538163
166,0.24675702879336883
179,-2.58693175649532
195,-1.9631030202884359
209,-0.06130482829865511
211,0.8952525375636488
217,-0.028058771481176675
223,-0.9997470166499219
224,-0.1596039606026082
229,-0.5276936479479284
244,0.21615645613817253
277,-0.9189549804989725
278,-0.9005946547298234
290,0.28860879088813485
291,0.9288847940459202
294,1.6730472120400603
299,0.28551442388003007
308,-0.3725824409410342
309,-1.4338827560416438
316,-0.8844679201037409
348,1.124182940997995
355,-0.7228057966195152
373,0.4626649570924507
374,-0.31255352953451654
409,0.8482544971196928
415,-0.08531957651640318
424,-0.7153450952709848
426,-0.7366960676609774
431,-0.007222638991385585
456,0.7004778704583023
463,1.6263923450495996
490,1.6246608967726954
516,1.4186852986427188
519,-0.9904934194825112
526,0.6133682452034616
528,-0.4888262309485585
537,-0.4225872813450139
544,0.20324567624433254
555,1.495229990710371
575,-1.2852851528116256
581,2.146510413090202
588,-0.16264554096688658
590,-0.5233821440418677
593,0.8434468661043462
598,-0.3013083341301908
602,1.0878415080694204
603,0.04093482029668759
606,0.28653525171629374
621,-0.0041134066924930325
649,0.686813203751929
665,-0.14467957961589556
709,-0.6120779346127566
722,0.630565378202015
747,-1.1927025729591942
752,0.8349674483224319
755,0.5973281153052811
766,-1.1808126908325385
768,0.6674717822864816
774,-0.8781995391043016
775,1.0974713161172303
818,-1.091038435903118
821,-0.0929755311982482
840,-1.5095832048651041
842,-0.2638919483005902
844,0.5986575411850856
854,3.3043298443394504
859,0.947104777706601
865,-1.2154015246592147
871,0.8921753709197469
880,-1.6614203696212555
895,-0.20364995957779736
905,0.9570700855207102
923,-2.272712213779346
932,0.7247251413679694
937,0.8853340268049962
938,-0.8389111169021772
953,-0.15718194010477493
954,2.2572349772231806
979,-0.736823178152903
988,0.1424364013420844
994,-0.1671367009183135
999,0.24521338132477208
