ID,res
13,0.052267827582484536
14,0.6108813514123492
23,-0.29379674245447024
26,-2.679716201440087
34,-1.2378444243958928
39,0.576568612062135
41,1.135890588891514
69,0.6941417864464199
72,0.28657116737033594
89,-1.9980673132672995
90,1.1497782392490017
91,1.4358605475925377
116,-0.4794400747609374
118,2.289106337780241
135,-3.0377821476418743
141,-1.0435259473477845
143,0.24650280454308948
153,0.0700649022931348
159,-1.4837879077520442
166,1.6317270904805612
179,-0.6763583258903421
195,-1.463757879637894
209,-0.025477483474551862
211,1.2179135124455016
217,-0.8283229595289039
223,-0.7181257203189142
224,-0.044487483739019756
229,-1.0618481449981862
244,-0.22167585751492522
277,0.3945915475312803
278,0.8894268342521524
290,0.8687172725053576
291,-0.6720418220347637
294,-0.23457504839248813
299,0.872793003562187
308,0.9133362357416656
309,0.3972291935085341
316,-0.09698556889777153
348,-2.0798811913926265
355,1.3739579428347184
373,0.10681370122172332
374,-0.026503669324552045
409,-0.2336440772826327
415,-0.5811633733842436
424,-0.6456752680630309
426,-0.34287706692716974
431,-1.67472925632871
456,1.8611877414892721
463,-0.055620582578224186
490,0.4334064010606458
516,0.5103739334342147
519,1.1959072025256885
526,-1.083904193568528
528,-1.1451052049479717
537,0.15521886879261126
544,-0.4922514238140737
555,2.367032443400268
575,-1.4335025973901367
581,-1.6114858749622814
588,0.6248100781943599
590,0.7451500049482465
593,0.58533975228936
598,0.1816561905401957
602,0.40489066201644025
603,-1.2974426853902843
606,0.6320840772938972
621,-1.1753424035140905
649,-0.6348709886089966
665,-2.3582790022799807
709,-1.1261803392736032
722,0.6019578201337242
747,0.5684448529936945
752,-0.16099753044493695
755,-1.1740800259572528
766,1.2213407736208697
768,-1.7239250954051397
774,-0.07874138156489677
775,-0.6103486645626185
818,-1.204209695250153
821,0.12069145134166881
840,-0.955078286325861
842,0.0687229923838359
844,0.4497509538026547
854,0.5049382710594461
859,0.3367575682539201
865,1.4122730372652186
871,-1.0424838076308627
880,1.5769706448328396
895,-0.5309604903825527
905,-0.7624983495729478
923,0.6955674844411731
932,0.1168809296426302
937,0.703624899615935
938,-0.30310820981144676
953,0.8341541616453862
954,0.10698200742133254
979,0.211016657462124
988,0.028365296895576233
994,1.3009504245744576
999,-1.4652097844550178
