ID,res
13,-0.08868545222565304
14,-1.5954848980990155
23,0.8517093210690175
26,-0.7135608058748343
34,1.0664303443791914
39,-0.5362425904512619
41,0.5359170564365098
69,-1.8286266338760822
72,-1.8135333558620907
89,1.372613706858591
90,-0.5642695407184867
91,0.9703112265514805
116,-0.018633984200702357
118,0.36237034960005254
135,2.011305586134103
141,-1.1779674987171151
143,-0.7551704821952414
153,-0.3312844845853223
159,-0.2837026964500665
166,0.3141529000716705
179,1.8448386710393045
195,-0.9819171494121648
209,2.196003763390071
211,-0.20466766506402131
217,0.9751429364340559
223,-0.8675661162473909
224,-0.5011875917612657
229,0.7855911628703068
244,-2.1022473235015626
277,-0.04220492971539837
278,-0.4048094134224834
290,-0.11276596646787061
291,1.7971404406654115
294,-0.8103262579201039
299,1.9009000737511965
308,0.7089544404656554
309,0.736194774553343
316,1.3657765536621354
348,-0.5762638927565428
355,-0.8047323196360593
373,-0.5350658115382178
374,0.7915479094238929
409,-0.707607150862118
415,-1.2755433719884615
424,2.3754644612331477
426,-1.0935897483121282
431,0.19244158222404886
456,-0.1261603813796899
463,-1.3884321398743908
490,0.4699021916206253
516,0.9603823572009029
519,-0.0051412883830353725
526,-0.8704644417645429
528,-0.4628790402694057
537,-1.9111512550810923
544,0.3698160437135454
555,-0.46228805728137107
575,0.3219558918166299
581,-0.28400138992910484
588,1.0918564434568465
590,0.16021636274574555
593,2.7081682844053674
598,0.2862899294141674
602,-0.03251025083008431
603,-0.9896780191064586
606,0.2118099280885224
621,-0.972017533731427
649,0.5492240139576962
665,-1.0490215300116843
709,0.44913393476040253
722,-0.38585565254267085
747,-1.5701355229818255
752,1.226942601065978
755,0.6666943955568755
766,-1.1516031630448444
768,-0.16078848318938116
774,-0.9729137758858334
775,-0.6104616593276314
818,0.49927687561987033
821,0.8793641391858048
840,0.923129239365448
842,0.6931339719110087
844,-0.1395003245617591
854,-3.3106787265626
859,0.5384657991128267
865,0.892485866504513
871,0.4894620362134137
880,-1.1963517465652953
895,0.4627378532476744
905,0.9717035763262518
923,-1.4721589644646702
932,0.5289649408994677
937,2.4544003526127964
938,-1.6493454795915887
953,0.7958051550135953
954,-0.3412931669875907
979,-1.4052537997164387
988,-0.9229608150716289
994,0.009898129558867036
999,-0.40885977369908966
